Date,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DTE.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,IFX.DE,LHA.DE,LIN.DE,LXS.DE,MRK.DE,MUV2.DE,RWE.DE,SAP.DE,SDF.DE,SIE.DE,TKA.DE,VOW3.DE,^GDAXI
2023-03-07,144.44000244140625,221.4499969482422,48.01499938964844,57.25,111.4000015258789,101.0,11.819999694824219,72.72000122070312,165.60000610351562,11.586000442504883,21.40999984741211,10.255000114440918,36.150001525878906,24.31999969482422,65.63999938964844,67.31999969482422,34.43000030517578,10.859999656677246,331.25,42.689998626708984,177.3000030517578,331.0,38.65999984741211,110.77999877929688,21.610000610351562,148.02000427246094,7.208000183105469,138.8000030517578,15559.5302734375
2023-03-08,147.5,222.39999389648438,48.28499984741211,58.470001220703125,111.5999984741211,100.95999908447266,11.895000457763672,78.26000213623047,164.0500030517578,11.63599967956543,21.520000457763672,10.25,36.209999084472656,24.34000015258789,65.55999755859375,67.66000366210938,35.505001068115234,10.934000015258789,334.0,42.779998779296875,175.10000610351562,329.20001220703125,38.83000183105469,110.83999633789062,21.68000030517578,149.82000732421875,7.297999858856201,140.05999755859375,15631.8701171875
2023-03-09,151.86000061035156,222.6999969482422,47.9900016784668,58.02000045776367,111.69999694824219,99.52999877929688,11.71500015258789,77.19999694824219,166.9499969482422,11.513999938964844,21.56999969482422,10.244999885559082,36.38999938964844,23.8799991607666,65.26000213623047,68.04000091552734,35.85499954223633,10.729999542236328,331.0,42.099998474121094,174.0500030517578,329.5,38.689998626708984,111.44000244140625,21.290000915527344,151.16000366210938,7.184000015258789,137.1999969482422,15633.2099609375
2023-03-10,149.6199951171875,220.25,47.54499816894531,57.70000076293945,111.69999694824219,98.33000183105469,11.40999984741211,74.5199966430664,168.35000610351562,10.668000221252441,21.530000686645508,10.260000228881836,37.189998626708984,24.030000686645508,63.900001525878906,67.95999908447266,35.61000061035156,10.574000358581543,324.79998779296875,41.47999954223633,173.25,327.1000061035156,38.56999969482422,110.4800033569336,21.079999923706055,147.5,6.97599983215332,135.10000610351562,15427.9697265625
2023-03-13,145.9199981689453,210.85000610351562,45.70000076293945,56.060001373291016,111.0,94.63999938964844,9.960000038146973,71.19999694824219,165.6999969482422,10.14799976348877,21.3700008392334,10.175000190734863,37.099998474121094,23.829999923706055,61.36000061035156,66.16000366210938,34.084999084472656,9.967000007629395,314.20001220703125,38.4900016784668,169.85000610351562,313.3999938964844,38.560001373291016,107.22000122070312,20.3799991607666,140.9600067138672,6.696000099182129,130.4600067138672,14959.4697265625
2023-03-14,147.9600067138672,213.1999969482422,46.404998779296875,57.220001220703125,112.4000015258789,95.5999984741211,10.395000457763672,71.18000030517578,168.1999969482422,10.581999778747559,21.625,10.329999923706055,37.349998474121094,23.93000030517578,62.939998626708984,66.44000244140625,34.91999816894531,10.197999954223633,320.3999938964844,39.290000915527344,169.5,315.3999938964844,39.540000915527344,110.05999755859375,21.479999542236328,145.5800018310547,6.8379998207092285,128.39999389648438,15232.830078125
2023-03-15,141.16000366210938,204.10000610351562,44.53499984741211,55.75,111.75,94.69000244140625,9.489999771118164,66.83999633789062,164.9499969482422,9.602999687194824,21.670000076293945,10.380000114440918,36.959999084472656,23.459999084472656,60.119998931884766,65.63999938964844,33.25,9.894000053405762,308.6499938964844,34.849998474121094,165.85000610351562,303.20001220703125,38.220001220703125,108.37999725341797,20.559999465942383,138.10000610351562,6.26200008392334,123.18000030517578,14735.259765625
2023-03-16,141.94000244140625,205.10000610351562,45.084999084472656,55.77000045776367,114.0,95.7699966430664,9.517999649047852,66.23999786376953,171.9499969482422,9.479000091552734,21.735000610351562,10.845000267028809,36.77000045776367,23.75,61.220001220703125,66.16000366210938,33.904998779296875,9.960000038146973,316.8999938964844,35.439998626708984,166.85000610351562,309.20001220703125,38.81999969482422,112.63999938964844,19.93000030517578,140.9600067138672,6.388000011444092,122.5199966430664,14967.099609375
2023-03-17,141.0399932861328,200.0500030517578,44.915000915527344,55.810001373291016,112.94999694824219,94.8499984741211,9.187999725341797,64.4800033569336,169.85000610351562,9.333999633789062,21.479999542236328,10.574999809265137,36.9900016784668,23.690000534057617,59.900001525878906,65.4800033569336,34.470001220703125,9.506999969482422,314.70001220703125,34.72999954223633,164.35000610351562,299.79998779296875,37.849998474121094,111.58000183105469,19.489999771118164,137.36000061035156,6.257999897003174,120.44000244140625,14768.2001953125
2023-03-20,141.66000366210938,202.39999389648438,45.400001525878906,56.029998779296875,114.19999694824219,95.61000061035156,9.326000213623047,64.5999984741211,174.89999389648438,9.286999702453613,21.8799991607666,10.880000114440918,36.38999938964844,23.809999465942383,61.380001068115234,66.16000366210938,34.46500015258789,9.725000381469727,312.1000061035156,34.97999954223633,163.6999969482422,311.5,38.380001068115234,112.94000244140625,19.309999465942383,138.82000732421875,6.294000148773193,120.23999786376953,14933.3798828125
