,600755.SH,600309.SH,600031.SH,600886.SH,000768.SZ,002594.SZ,000651.SZ,600138.SH,600177.SH,600276.SH,600519.SH,002714.SZ,600036.SH,601318.SH,000002.SZ,601138.SH,600111.SH,300413.SZ,002093.SZ
795,9.26,41.71,8.34,7.06,18.28,56.66,47.1,24.22,9.05,84.36,708.02,47.0,30.29,68.25,32.18,,13.46,37.87,8.9
796,9.31,42.15,8.59,7.14,18.32,56.13,46.9,23.74,9.02,85.06,705.36,51.26,30.49,67.67,32.61,,13.63,36.15,9.79
797,9.34,42.96,8.65,7.12,17.93,55.9,45.97,23.43,8.85,85.73,694.2,51.18,29.93,66.72,31.85,,13.27,38.19,9.55
798,9.18,43.48,8.51,7.14,18.45,55.6,46.12,23.26,8.83,81.08,686.86,51.38,29.54,66.18,31.25,,13.07,39.92,9.6
799,9.19,41.41,8.33,6.97,18.46,54.92,46.8,22.85,8.63,83.29,681.38,51.02,28.11,64.3,30.03,,12.94,39.04,9.78
800,9.19,42.69,8.24,6.99,18.65,53.59,45.72,21.96,8.56,80.87,666.2,50.5,27.69,63.13,29.92,,12.88,39.78,9.37
801,8.89,41.44,8.36,6.89,19.31,53.45,47.68,22.18,8.59,82.04,655.64,50.33,28.14,63.51,30.04,,13.04,40.37,9.67
802,8.81,38.79,8.29,6.78,19.47,53.87,48.12,22.24,8.67,83.03,679.96,49.63,28.24,64.48,30.23,,13.45,41.38,9.55
803,8.8,38.9,8.3,6.65,19.24,52.26,47.8,21.19,8.59,84.03,670.26,49.0,28.21,64.15,30.15,,12.94,41.09,9.25
804,8.26,37.71,8.45,6.65,17.82,52.95,47.45,20.59,8.53,84.29,674.01,47.43,28.29,64.99,29.91,,12.75,39.82,9.78
805,8.36,37.99,8.55,6.72,18.55,54.08,46.19,21.19,8.59,84.75,689.88,48.18,28.86,66.56,30.93,,12.93,39.21,10.1
806,8.52,39.13,8.64,6.69,18.73,53.84,45.29,21.22,8.43,87.46,690.97,47.83,28.82,65.5,30.12,,12.88,38.58,9.93
807,8.44,38.94,8.64,6.63,18.85,52.53,45.35,20.37,8.14,83.77,678.23,47.01,28.8,63.12,28.5,,12.45,39.74,9.82
808,8.26,38.49,8.72,6.81,18.47,52.96,47.6,20.89,8.15,83.48,662.53,47.76,29.33,60.89,28.4,,12.55,38.67,9.55
809,8.33,39.0,8.51,6.87,19.0,49.25,47.85,20.87,8.14,81.93,667.83,47.57,29.56,61.34,27.68,,12.57,38.35,9.77
810,8.35,40.04,8.71,6.87,18.58,49.61,49.72,20.68,8.2,82.89,670.88,47.8,29.3,61.44,27.33,,12.56,39.03,9.75
811,8.38,39.2,8.53,6.94,18.3,49.25,50.19,20.82,8.15,82.44,662.87,49.34,28.74,60.71,26.91,,12.66,38.15,9.8
812,8.36,37.58,8.64,6.96,18.38,50.36,50.07,21.23,8.19,84.51,698.17,49.41,28.93,61.19,27.38,,12.87,38.37,10.06
813,8.54,37.08,8.75,6.98,18.61,51.88,45.58,21.62,8.24,85.56,708.83,49.65,29.68,63.08,28.69,,12.94,36.85,9.87
814,8.56,37.35,8.78,7.05,18.45,51.5,44.08,21.51,8.19,85.86,701.95,50.04,29.75,62.95,28.2,,12.85,35.95,9.75
815,8.58,35.97,8.72,7.06,17.9,51.84,45.2,21.64,8.2,91.59,714.19,49.59,29.84,63.18,28.07,,12.8,35.03,9.63
816,8.6,35.65,8.53,7.14,17.73,52.95,45.79,21.74,8.21,89.48,718.02,50.5,30.08,63.1,27.94,,12.95,38.05,9.32
817,8.5,37.14,8.54,7.2,16.94,52.66,45.88,21.66,8.24,91.14,742.41,51.79,30.82,64.1,27.94,,13.02,37.99,9.46
818,8.53,37.68,8.82,7.34,17.29,53.07,46.72,21.73,8.27,92.43,743.06,51.93,30.56,63.97,27.75,,12.99,39.85,9.43
819,8.54,37.46,8.73,7.29,17.5,52.68,48.0,22.0,8.3,91.62,734.52,52.12,29.97,62.81,27.23,,12.69,39.95,9.28
820,8.44,37.23,8.66,7.32,17.27,52.77,48.2,21.72,8.36,89.93,727.38,52.38,29.8,62.0,26.79,,12.66,40.5,9.43
821,8.69,36.74,8.72,7.36,17.21,54.0,48.21,21.62,8.39,92.26,739.32,53.58,30.46,63.04,27.15,,12.73,38.72,9.46
822,8.66,39.8,8.68,7.47,17.39,54.54,47.5,21.62,8.43,91.78,734.82,50.66,30.27,63.66,27.07,,12.8,40.37,9.59
823,8.78,40.21,8.59,7.45,17.0,55.0,48.58,21.06,8.48,95.14,739.57,53.44,29.82,63.01,26.72,,12.74,40.7,9.9
824,8.86,39.67,8.41,7.67,17.12,54.68,48.35,21.04,8.49,94.66,723.78,52.8,29.61,61.76,26.8,,12.42,41.2,9.69
825,8.66,40.94,8.23,7.47,16.7,54.15,47.88,21.02,8.36,94.09,715.4,54.08,29.1,61.22,26.65,,12.39,40.08,9.45
826,8.73,39.32,8.27,7.61,16.81,54.22,47.75,20.68,8.32,97.37,716.86,55.25,29.21,61.53,26.39,,12.15,40.55,9.11
827,8.81,39.08,8.3,7.51,16.22,52.78,48.27,20.75,8.31,101.26,740.4,54.47,28.8,62.5,26.5,,12.05,39.95,9.03
828,8.69,40.17,8.36,7.54,16.2,53.5,47.94,21.74,8.28,95.42,731.43,52.47,28.94,62.38,25.6,,11.98,40.95,9.07
829,8.6,39.22,8.02,7.43,16.2,50.4,46.8,21.9,8.18,74.52,725.87,52.44,28.3,60.65,24.64,,11.87,42.46,8.53
830,8.22,38.81,8.09,7.54,15.86,51.15,46.22,22.82,8.42,76.13,751.13,52.7,28.78,62.13,25.59,,12.09,42.07,8.63
831,8.31,37.68,8.12,7.46,15.3,50.91,45.61,22.47,8.4,74.01,745.11,51.81,28.6,61.64,26.0,,12.07,43.41,8.46
832,8.34,37.05,8.16,7.65,15.31,50.2,45.74,22.4,8.44,75.74,781.97,50.9,29.25,63.53,27.3,,11.95,42.89,8.53
833,8.35,37.63,8.18,7.63,15.91,51.22,46.63,22.44,8.48,80.15,788.05,51.79,29.26,64.58,27.49,,12.02,41.34,8.88
834,8.41,38.82,8.23,7.79,16.13,51.12,46.07,23.06,8.5,82.41,785.75,52.26,28.8,63.81,26.99,,12.01,40.69,9.02
835,8.46,38.5,8.2,7.55,15.94,50.92,45.33,22.58,8.11,82.01,780.97,51.7,28.9,63.24,27.39,,11.95,43.2,8.89
836,8.4,37.62,8.16,7.45,15.61,50.13,47.5,22.45,8.05,81.15,777.95,50.55,28.2,62.39,26.71,19.83,11.71,41.9,8.57
837,8.18,37.94,8.24,7.51,15.76,49.42,46.58,21.52,8.12,78.02,775.73,50.22,28.63,63.03,27.31,21.81,11.75,40.24,8.46
838,8.06,40.08,8.71,7.55,15.81,50.03,47.81,22.42,8.16,78.66,799.19,50.33,28.74,63.9,27.71,23.99,11.91,40.49,8.61
839,8.13,44.09,8.68,7.71,15.33,49.06,48.55,22.13,8.16,77.03,790.33,50.46,28.71,63.75,27.64,25.72,11.9,40.1,8.36
840,8.02,45.52,8.62,7.79,15.11,49.05,48.41,21.74,8.18,76.29,786.13,49.7,28.57,64.44,27.37,23.29,12.26,39.75,8.32
841,7.99,47.97,8.63,7.7,14.61,48.18,47.98,21.48,8.16,75.95,773.33,48.81,28.94,64.63,27.99,22.58,12.18,39.25,8.34
842,7.84,47.44,8.62,7.41,13.95,44.98,48.15,20.84,7.97,74.99,738.0,46.94,28.99,62.09,27.1,20.32,11.47,40.6,7.52
843,7.11,49.3,8.41,7.47,14.47,45.39,48.93,20.96,8.14,78.94,763.59,46.9,28.51,61.85,26.96,19.86,11.37,40.59,7.68
844,7.25,49.54,8.62,7.44,14.07,45.77,50.4,20.5,7.89,78.19,759.32,45.07,28.65,61.09,27.73,18.17,11.37,39.6,7.2
845,7.13,49.29,8.97,7.46,14.5,46.85,49.88,20.71,7.82,78.97,766.53,45.12,28.62,61.07,28.1,18.72,11.43,39.9,7.34
846,7.22,47.75,8.84,7.48,14.49,46.06,48.94,20.41,7.79,79.62,765.56,43.72,27.67,59.79,26.49,18.21,11.24,41.3,7.26
847,7.29,47.96,8.83,7.36,15.1,46.38,49.01,20.45,7.72,79.75,754.8,42.48,26.9,59.24,25.54,18.53,11.34,38.5,7.47
848,7.3,47.37,8.82,7.28,15.17,47.1,47.33,19.96,7.69,76.45,722.44,43.7,26.33,57.5,24.22,18.27,11.41,38.48,7.42
849,7.17,46.76,8.56,7.19,14.98,46.01,47.88,19.59,7.59,72.85,710.93,43.39,25.85,56.83,23.88,17.89,11.21,37.1,7.4
850,7.09,48.06,8.97,7.27,15.64,47.68,47.86,19.93,7.7,75.76,731.46,44.46,26.44,58.58,24.6,18.44,11.38,38.79,7.71
851,7.29,48.64,8.65,7.31,15.5,45.98,48.06,19.42,7.58,75.4,711.55,44.23,25.44,55.22,22.8,17.59,11.17,35.65,7.64
852,7.12,45.93,8.69,7.34,16.03,45.35,47.76,19.14,7.56,72.51,694.92,23.37,25.22,56.34,23.42,17.9,11.17,36.32,7.81
853,7.27,46.34,8.16,7.34,15.89,45.79,47.3,18.74,7.5,70.07,690.91,22.4,25.05,55.52,23.0,17.17,11.17,36.02,7.58
854,7.15,44.86,8.16,7.2,15.67,45.58,45.47,17.64,7.33,67.99,702.39,21.66,25.44,55.53,23.05,16.96,10.76,36.7,7.27
855,6.96,43.14,8.02,7.03,15.81,46.03,45.18,17.72,7.33,69.98,714.12,21.92,25.84,56.94,23.21,17.23,10.68,37.94,7.48
856,7.07,45.42,8.21,7.18,16.35,46.52,47.15,18.37,7.4,72.29,727.24,23.73,26.95,58.88,24.01,17.47,10.8,37.74,7.62
857,6.99,44.54,8.29,7.19,16.4,46.63,45.35,18.78,7.42,72.84,725.76,24.57,26.8,58.18,24.15,17.35,10.95,36.93,7.71
858,7.08,44.72,8.21,7.12,15.75,45.46,44.6,18.63,7.24,72.37,719.58,25.5,26.6,57.09,23.46,16.65,10.65,35.55,7.41
859,6.91,44.4,8.41,7.29,16.05,46.52,43.18,18.99,7.32,73.7,737.54,25.35,26.04,58.38,23.85,17.96,10.9,35.44,8.15
860,7.09,45.03,8.43,7.25,15.95,45.95,43.41,18.95,7.35,74.99,746.99,25.75,26.23,58.54,23.72,17.62,10.97,37.51,8.0
861,7.08,43.99,8.35,7.41,16.15,43.95,44.2,18.89,7.26,74.71,754.68,26.64,25.67,57.72,23.15,17.84,10.88,40.0,8.04
862,7.09,45.79,8.26,7.38,16.08,43.55,46.02,18.57,7.24,72.75,742.43,26.96,25.37,58.02,22.98,17.69,10.88,40.25,8.03
863,7.22,45.94,8.33,7.68,15.69,43.3,45.88,20.22,7.24,74.1,737.44,26.62,25.29,57.81,22.47,17.21,10.8,40.47,7.95
864,7.14,45.0,8.47,7.78,15.07,42.15,45.29,19.49,7.16,73.22,740.95,26.84,25.62,58.71,22.68,16.93,10.74,43.16,7.79
865,7.09,46.13,8.55,7.89,15.63,42.91,46.1,18.61,7.21,73.76,741.13,26.35,27.38,60.84,23.14,17.3,10.82,43.88,7.93
866,7.2,50.48,8.76,7.88,16.78,43.5,46.46,18.34,7.24,70.19,732.07,28.03,27.86,61.08,23.75,17.25,11.02,45.2,8.01
867,7.48,51.11,8.92,7.83,16.83,44.29,46.45,18.68,7.45,71.01,745.4,27.7,27.75,61.74,24.38,18.06,11.39,44.53,8.08
868,7.54,52.08,9.16,7.76,17.08,44.05,45.74,18.92,7.36,71.89,743.81,27.27,28.22,62.16,24.18,17.71,11.25,43.52,8.04
869,7.47,53.2,8.98,7.9,16.76,43.0,44.85,18.78,7.35,70.5,735.62,27.33,28.12,60.8,23.71,17.76,11.27,43.89,7.93
870,7.45,51.37,8.97,7.82,16.9,42.99,45.23,18.71,7.29,70.4,738.56,26.25,28.09,60.87,23.32,17.29,11.16,44.62,7.89
871,7.39,50.9,9.07,7.85,16.57,42.5,45.06,18.13,7.25,69.05,719.21,26.2,28.61,61.56,23.18,17.14,11.18,44.57,7.74
872,7.39,53.3,9.25,7.81,16.7,42.24,44.5,18.25,7.27,68.87,726.44,26.72,28.39,61.6,23.32,17.17,11.11,43.09,7.77
873,7.43,52.9,9.06,7.8,15.93,41.98,45.78,17.86,7.18,68.31,714.94,25.91,27.87,59.7,22.35,16.98,10.83,42.28,7.5
874,7.37,52.43,9.22,7.69,15.12,40.1,44.96,17.39,6.95,69.4,695.84,25.91,27.18,58.26,21.38,16.24,10.58,41.75,7.21
875,7.09,52.96,8.94,7.77,15.07,38.33,44.51,17.18,6.92,66.49,678.99,27.19,27.24,57.82,21.08,15.81,10.51,41.79,7.24
876,7.04,50.75,9.08,7.67,14.48,37.29,44.12,16.16,6.77,61.85,669.68,24.81,27.59,57.83,20.86,15.14,10.29,40.52,7.22
877,6.95,51.61,9.6,7.55,14.83,38.0,44.22,16.22,6.9,63.44,686.28,24.83,28.48,59.56,21.86,15.55,10.6,39.55,7.45
878,7.12,50.96,9.47,7.49,14.24,38.29,44.17,15.31,6.86,62.64,676.22,24.04,28.11,58.38,21.5,15.01,10.44,39.4,7.32
879,7.02,52.15,9.55,7.62,14.79,39.25,43.05,15.62,6.93,67.05,691.88,24.38,28.77,60.62,22.48,15.42,10.61,40.15,7.52
880,7.12,51.01,9.53,7.38,14.93,41.69,41.12,16.0,6.96,70.03,687.18,25.2,28.44,60.44,23.18,15.47,10.58,38.0,7.62
881,7.12,48.51,9.61,7.35,15.02,43.17,39.51,16.12,6.93,70.35,679.22,25.31,27.71,59.55,23.04,15.72,10.5,35.8,7.77
882,7.1,47.05,9.41,7.3,14.79,43.15,38.83,16.13,6.93,71.11,680.13,25.33,27.51,59.05,22.32,15.51,10.63,38.6,7.79
883,7.07,48.6,9.26,7.2,14.65,42.13,40.42,15.6,6.84,67.53,662.8,25.08,26.7,57.03,22.3,15.06,10.43,38.15,7.53
884,6.93,48.57,9.2,7.15,14.53,42.26,39.19,15.45,6.83,67.23,648.44,23.65,26.74,56.98,22.72,14.89,10.31,39.0,7.68
885,6.92,49.89,9.04,7.28,14.25,42.45,40.36,15.58,6.78,64.88,634.86,22.41,26.52,56.58,22.69,14.63,10.18,39.55,7.61
886,6.86,47.52,9.09,7.38,14.53,45.24,40.7,15.39,6.8,62.9,644.79,21.21,26.96,57.81,23.35,14.92,10.22,39.8,7.86
887,6.9,47.5,9.07,7.42,14.7,44.9,40.35,15.75,6.87,67.0,671.49,22.14,27.1,59.42,23.91,15.02,10.26,39.88,7.87
888,6.94,48.18,8.83,7.37,14.66,44.79,40.0,15.1,6.94,66.57,667.7,22.23,27.04,60.93,23.92,14.74,10.1,39.34,7.72
889,6.92,48.53,8.92,7.37,14.76,44.32,38.94,14.57,6.93,67.56,670.21,22.45,27.3,62.13,22.82,15.13,10.1,37.17,7.82
890,6.94,47.98,9.03,7.41,14.56,43.45,38.69,15.0,6.99,67.97,660.3,22.58,27.7,62.47,22.78,14.99,10.16,37.56,7.78
891,6.92,47.58,9.24,7.46,15.2,45.01,38.0,15.49,7.09,70.35,687.3,23.0,28.54,63.47,23.91,15.31,10.31,37.3,8.01
892,7.03,49.6,9.22,7.5,15.53,45.59,38.35,15.84,7.11,70.53,681.0,22.96,28.62,62.9,23.88,15.32,10.4,39.05,7.93
893,7.07,50.28,9.24,7.45,15.59,46.3,39.78,15.8,7.09,69.77,685.85,23.05,28.76,63.01,23.91,15.11,10.26,38.17,7.88
894,7.1,49.73,8.93,7.44,15.38,45.0,39.28,15.59,7.08,67.99,680.4,22.8,28.14,63.16,23.5,14.8,10.16,39.3,7.67
895,7.04,50.31,9.0,7.37,15.3,44.46,39.18,15.36,7.09,66.15,659.19,22.96,28.29,62.98,24.05,14.79,10.24,38.93,7.44
896,7.04,49.3,8.96,7.34,15.85,43.67,38.94,15.45,7.05,65.68,666.21,22.88,28.14,62.73,23.55,14.7,10.16,39.8,7.47
897,6.96,48.09,9.05,7.46,16.65,44.52,40.34,15.81,7.13,65.73,675.04,22.6,28.64,64.8,24.43,14.93,10.22,39.2,7.54
898,7.05,47.47,8.82,7.3,16.59,42.5,40.63,15.28,7.09,64.79,657.79,21.99,27.69,62.8,23.41,14.63,10.08,38.81,7.35
899,7.0,46.39,8.73,7.41,16.65,42.6,40.91,14.99,7.02,63.6,644.0,22.61,27.5,61.32,22.81,15.03,10.05,36.91,7.4
900,6.92,44.95,8.65,7.29,16.35,42.82,40.6,15.06,7.1,65.62,650.97,22.9,28.17,62.78,23.21,14.89,9.98,37.1,7.32
901,6.97,45.46,8.6,7.22,15.91,41.73,38.95,14.7,7.09,63.98,644.8,23.45,27.9,62.03,23.46,14.63,9.41,37.27,7.22
902,6.86,43.66,8.62,7.22,16.49,41.52,38.46,14.58,7.04,64.73,646.0,23.45,27.4,61.68,23.34,14.69,9.33,38.74,7.33
903,6.88,41.28,8.6,7.19,16.29,42.04,38.86,14.59,7.05,61.4,630.0,23.0,27.4,60.6,22.88,14.72,9.35,36.75,7.34
904,6.87,41.45,8.41,7.32,16.87,42.92,37.61,14.84,7.1,58.9,631.98,22.87,27.76,62.4,23.1,14.79,9.42,36.01,7.47
905,6.95,42.0,8.2,7.34,15.9,44.81,36.51,15.04,7.2,58.13,642.9,22.94,27.88,63.3,23.32,14.6,9.62,35.51,7.33
906,7.0,42.19,8.26,7.18,15.78,44.81,36.54,14.89,7.11,55.4,645.81,21.38,27.45,62.51,22.83,14.17,9.38,35.3,7.29
907,6.91,39.88,8.49,7.45,16.06,45.08,36.0,15.21,7.23,57.46,666.7,21.82,28.18,64.12,23.0,14.31,9.5,34.49,7.39
908,7.0,41.61,8.58,7.51,16.13,46.96,36.23,15.71,7.31,59.15,681.42,22.43,28.4,65.15,24.17,14.42,9.61,35.25,7.48
909,7.07,41.86,8.68,7.55,15.77,45.95,35.77,15.74,7.32,59.19,678.55,22.57,28.51,64.8,24.01,14.27,9.82,34.85,7.46
910,7.03,42.4,8.82,7.54,15.74,47.01,36.45,16.03,7.39,60.82,700.01,22.78,30.3,67.49,25.8,14.45,9.88,34.52,7.53
911,7.16,43.66,8.68,7.53,16.05,48.2,37.08,15.86,7.34,61.5,697.02,23.51,29.62,67.19,24.64,14.43,9.9,34.23,7.49
912,7.14,43.09,8.91,7.5,16.13,48.26,36.8,15.96,7.34,62.7,724.93,24.9,30.45,67.96,24.67,14.55,9.96,35.09,7.56
913,7.2,44.74,8.91,7.7,15.82,47.8,37.04,15.61,7.32,62.75,724.0,24.87,30.43,67.2,24.45,14.2,9.83,36.1,7.33
914,7.16,42.47,8.88,7.68,15.88,49.1,38.37,15.82,7.41,63.5,730.0,24.9,30.69,68.5,24.3,14.24,10.23,35.49,7.4
915,7.22,40.48,8.75,7.4,15.69,46.55,38.41,14.82,7.29,58.39,686.15,25.04,29.43,64.78,22.05,13.72,10.16,36.1,7.29
916,6.99,39.17,8.49,7.38,15.12,47.09,39.87,14.64,7.29,58.77,695.0,25.08,29.4,65.0,21.82,13.73,10.27,35.96,7.27
917,7.01,39.23,8.56,7.34,15.2,45.91,39.05,14.55,7.36,58.14,670.92,25.44,29.6,64.65,21.75,13.71,10.2,35.25,7.3
918,7.0,36.9,8.22,7.09,14.28,42.82,39.33,13.28,6.94,55.55,644.99,24.54,28.45,61.85,20.93,12.34,9.58,34.05,6.57
919,6.38,37.7,8.28,7.16,14.98,46.42,39.52,13.35,6.94,57.3,668.0,25.5,29.16,63.87,21.8,11.96,9.69,33.73,6.4
920,6.32,37.57,8.32,7.08,15.08,46.93,40.2,13.52,6.94,57.59,666.9,25.15,28.74,63.2,21.47,11.89,9.54,30.36,6.24
921,6.15,35.81,8.16,7.05,14.89,45.96,37.93,12.94,6.92,58.01,667.14,24.6,29.1,64.0,21.01,11.57,9.48,27.75,5.99
922,6.04,36.22,8.21,7.12,14.79,47.31,38.83,13.2,7.04,58.13,665.72,24.91,29.0,64.16,21.22,11.76,9.56,29.3,5.93
923,6.12,35.59,7.7,6.98,14.31,46.18,38.31,12.95,6.99,55.44,645.94,24.09,27.9,62.45,20.59,11.38,9.26,29.75,5.86
924,6.01,32.03,7.83,7.08,14.29,47.02,37.05,13.33,7.09,56.6,670.0,24.0,29.21,65.62,21.56,11.61,9.35,31.64,6.02
925,6.17,32.47,8.18,7.35,15.06,50.01,38.7,14.25,7.38,61.21,693.0,24.27,30.0,67.93,22.82,12.65,9.71,33.57,6.31
926,6.56,29.28,7.93,7.17,15.02,48.46,38.15,14.05,7.18,60.35,641.74,23.17,29.02,65.51,22.14,12.19,9.43,32.72,6.16
927,6.37,29.56,8.01,7.06,15.0,48.77,38.11,14.06,7.21,58.56,636.99,23.79,29.39,66.25,22.58,12.19,9.39,32.17,6.16
928,6.38,29.0,7.95,6.96,14.81,49.6,38.45,13.82,7.24,56.8,619.0,23.8,29.66,66.66,23.49,12.0,9.49,31.47,6.03
929,6.41,29.0,7.89,7.02,14.76,48.62,37.2,13.36,7.36,57.8,610.1,23.42,29.6,65.54,23.81,12.09,9.5,31.43,6.11
930,6.42,27.1,7.63,6.95,14.58,47.38,38.63,12.49,7.3,56.51,549.09,22.6,27.85,62.0,22.8,12.07,9.39,30.2,6.06
931,6.4,27.85,7.71,6.94,14.58,46.53,40.11,12.6,7.34,58.37,524.0,22.62,28.35,62.8,23.69,12.1,9.58,31.08,6.16
932,6.45,28.32,7.87,7.11,14.8,46.79,39.24,12.97,7.4,61.58,548.9,22.9,28.91,63.63,24.23,12.25,10.5,31.1,6.21
933,6.54,28.95,7.92,7.3,15.18,45.7,39.45,13.21,7.4,62.5,563.0,22.4,29.05,64.3,24.42,12.35,10.36,31.72,6.17
934,6.5,31.85,8.14,7.44,15.4,48.02,39.1,13.99,7.62,67.6,599.9,23.11,30.33,67.35,24.62,12.61,10.42,34.46,6.41
935,6.77,30.83,8.07,7.43,15.4,48.25,38.8,13.78,7.63,65.99,575.8,23.58,30.0,66.58,24.04,12.6,10.44,33.95,6.43
936,6.81,30.4,8.14,7.47,15.24,47.63,36.38,14.01,7.72,65.41,566.0,24.58,29.87,66.8,24.14,12.79,10.48,34.15,6.42
937,6.86,30.29,8.1,7.45,15.17,47.25,37.0,13.97,7.72,64.87,566.4,25.15,29.57,66.12,23.85,12.53,10.29,34.13,6.53
938,6.75,29.83,8.06,7.49,14.86,48.98,38.06,13.93,7.68,65.29,570.34,25.9,30.01,66.3,23.99,12.39,10.19,34.03,6.34
939,6.67,29.23,8.02,7.45,14.83,50.0,38.7,13.8,7.6,64.47,562.0,25.47,28.6,64.62,23.55,12.34,10.06,34.53,6.45
940,6.66,30.01,8.2,7.5,15.09,51.61,40.16,14.07,7.68,65.03,552.0,25.56,28.56,64.66,23.88,12.59,10.3,34.51,6.73
941,6.91,29.96,8.19,7.59,15.21,51.0,39.98,14.23,7.73,65.4,570.0,25.66,28.58,65.01,23.94,12.67,10.29,36.83,6.75
942,7.11,30.07,8.24,7.53,15.11,51.9,39.41,14.16,7.72,64.13,555.1,25.5,28.16,63.95,24.15,12.58,10.19,35.58,6.75
943,7.01,30.29,8.24,7.61,15.65,51.81,39.18,14.21,7.81,64.23,559.7,25.7,28.38,65.1,24.38,12.89,10.36,35.89,6.87
944,7.1,30.35,8.17,7.52,15.5,51.55,39.19,14.65,7.89,62.31,560.0,26.01,28.48,65.25,24.78,12.86,10.3,37.26,6.95
945,7.31,31.1,8.16,7.54,15.58,54.7,38.64,14.49,7.87,63.31,569.02,25.21,28.95,65.72,25.97,13.02,10.63,36.68,6.89
946,7.39,30.35,7.99,7.42,15.6,55.4,39.21,14.0,7.7,62.64,561.6,24.48,28.42,64.1,25.65,12.62,10.39,36.61,6.68
947,7.16,29.95,7.95,7.37,15.49,55.0,39.41,14.09,7.77,64.02,564.7,25.0,28.4,64.01,26.03,12.52,10.27,35.7,6.74
948,7.27,30.22,7.95,7.21,15.56,55.3,38.8,14.14,7.77,63.32,564.5,24.5,28.3,63.14,25.63,12.43,10.26,35.75,6.73
949,7.32,28.63,7.79,7.13,14.88,54.0,38.53,13.66,7.55,62.63,556.9,24.31,27.88,62.64,24.9,11.81,9.67,36.9,6.4
950,6.99,28.15,7.8,7.2,14.93,54.16,38.59,13.55,7.66,62.55,552.11,24.39,28.27,63.2,25.19,11.73,9.53,35.5,6.47
951,7.17,28.0,7.85,7.19,14.95,57.25,38.86,13.51,7.65,62.51,548.1,24.29,27.99,63.11,24.95,11.66,9.61,34.32,6.71
952,7.09,28.23,7.97,7.22,15.11,57.65,37.99,13.82,7.67,64.46,557.0,24.73,28.28,63.77,25.88,11.79,9.79,36.1,7.02
953,7.13,28.39,7.94,7.15,14.87,57.65,37.97,13.61,7.62,64.04,551.6,25.68,28.3,63.05,25.29,11.46,9.68,34.88,6.66
954,6.94,28.88,8.03,7.3,14.99,57.0,37.96,14.16,7.65,65.45,565.0,27.01,28.55,63.49,25.44,11.53,9.73,35.45,6.64
955,6.97,30.62,8.26,7.4,15.27,56.08,37.46,14.76,7.81,66.94,601.2,27.64,29.46,64.99,25.73,12.0,10.02,36.36,6.9
956,7.42,32.94,8.24,7.49,15.11,56.32,37.23,14.66,7.85,66.95,602.23,28.6,29.57,64.89,25.13,12.1,9.96,36.97,6.94
957,7.36,32.79,8.19,7.55,14.82,57.93,36.9,14.61,7.85,66.91,610.1,30.11,29.37,64.25,25.3,12.3,9.89,38.66,6.95
958,7.2,31.32,8.09,7.44,14.79,55.35,37.6,14.4,7.71,62.65,591.8,30.12,28.9,63.0,25.1,11.96,9.78,38.55,6.64
959,7.01,31.2,8.19,7.6,14.71,56.89,37.07,14.27,7.87,58.38,587.0,29.62,28.58,63.0,25.34,11.92,9.76,38.7,7.0
960,7.03,31.15,8.16,7.61,14.27,55.39,36.85,13.73,7.75,59.0,577.23,29.49,28.34,62.18,25.0,11.92,9.56,39.05,7.04
961,6.9,31.17,8.21,7.6,14.36,56.16,37.95,13.7,7.74,60.12,582.99,28.74,28.51,62.17,25.97,12.0,9.64,39.8,7.48
962,6.95,31.13,8.35,7.64,14.42,58.25,37.85,13.6,7.79,58.84,589.0,28.65,28.46,62.46,26.35,12.09,9.65,40.0,7.17
963,6.96,32.1,8.51,7.62,14.59,58.4,37.34,13.92,7.88,59.92,601.75,29.0,28.75,63.2,27.1,12.24,9.6,40.68,7.25
964,7.05,31.1,8.46,7.64,14.2,57.3,36.5,13.58,7.68,58.9,592.96,27.99,28.33,61.94,26.46,12.06,9.33,39.15,6.91
965,6.86,31.36,8.67,7.62,14.43,54.89,36.48,13.51,7.64,57.19,590.52,27.6,28.29,61.27,26.52,12.28,9.32,38.7,7.02
966,6.85,31.53,8.6,7.85,14.36,55.04,35.83,13.35,7.56,56.82,590.94,27.82,27.91,60.85,25.5,12.23,9.27,38.35,6.99
967,6.78,30.36,8.57,7.81,14.23,53.5,36.16,13.24,7.48,55.11,577.8,26.7,26.77,60.12,25.38,11.93,9.19,38.12,6.91
968,6.7,30.02,8.49,7.76,13.96,53.87,36.34,13.26,7.28,52.95,574.5,27.66,25.91,59.0,25.3,11.78,9.2,38.0,7.12
969,6.73,28.98,8.45,7.84,13.68,52.98,37.8,13.14,7.22,50.09,567.41,27.17,25.39,58.34,24.25,11.76,9.11,37.75,7.06
970,6.69,29.39,8.56,7.77,13.75,53.21,37.33,13.35,7.25,53.16,568.0,29.14,25.45,58.25,23.88,11.9,9.12,37.53,7.37
971,6.83,28.78,8.33,7.87,13.58,52.22,37.06,13.26,7.2,53.41,565.79,28.83,25.29,58.21,23.97,11.78,8.86,37.3,7.56
972,6.73,28.33,8.4,7.86,13.37,51.0,36.8,13.24,7.18,52.0,560.08,28.75,24.85,57.3,23.8,11.78,8.84,36.38,7.32
973,6.82,28.37,8.4,7.94,13.18,50.84,36.43,13.04,7.18,51.5,563.0,28.37,24.85,56.9,23.44,11.56,8.76,37.0,7.29
