trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
2005-07-19,0.0044357171,0.0066984939,0.0048496622,-0.008212938,-0.003742102,0.0027762108,0.000061,0.0031526105,0.0043488173,-0.008776641,-0.003227467,0.0011625235
2005-07-20,0.0074356437,-0.001832281,0.0028435522,0.000523769,0.0053354914,0.0002958343,0.000061,-0.001194685,0.0027008731,-0.000958737,0.0029346537,0.0007021577
2005-07-21,-0.00058309,-0.004616304,-0.002862566,0.0002002478,0.0031113379,0.0013200375,0.000061,-0.003265816,-0.00296732,-0.003228956,-0.000607166,0.0012868589
2005-07-22,0.0213477405,0.0066028823,0.0048373341,-0.014147979,-0.011922007,0.0064092321,0.000061,0.0031685979,0.0027038095,-0.010417064,-0.005677332,0.0033644514
2005-07-25,-0.003095483,0.0013400097,0.0050331526,0.0005624635,-0.001607486,0.0012363909,0.000061,0.000647177,0.0034856743,-0.000894268,0.0009963745,0.0001993105
2005-07-26,0.0256670915,-0.000347426,-0.002034924,-0.003644519,0.0005982288,-0.003122395,0.000061,0.0001336905,-0.002363053,-0.003738853,-0.000733094,-0.00232538
2005-07-27,0.0223683377,-0.002388388,-0.00520428,-0.006763569,-0.000169621,-0.005165569,0.000061,-0.002181924,-0.003792857,-0.004523466,0.0020567532,-0.004812321
2005-07-28,-0.003470703,0.0051916752,-0.003055776,-0.004796321,0.0007138849,-0.000995136,0.000061,0.0057866092,-0.005043346,-0.010464607,-0.004087438,0.0044471414
2005-07-29,-0.00369327,-0.000492084,0.0002454905,-0.001690578,0.0007747648,-0.002210139,0.000061,-0.001259063,0.0013917469,0.0015184943,0.002601802,-0.001253432
2005-08-01,0.006677102,0.0014489056,0.0000973097,-0.00438291,-0.003958733,0.0006350597,0.000061,0.0007506115,0.0010705814,-0.002083815,-0.000092592,-0.001397153
2005-08-02,0.0163815419,0.0052569917,0.0027591624,-0.018273811,-0.007643099,0.003331485,0.000061,0.0028412278,0.0021804763,-0.016233356,-0.005281688,0.0011411579
2005-08-03,0.0088399168,0.0045880006,-0.000410509,-0.015984794,-0.006677835,0.000945153,0.000061,0.0036518403,0.0005968355,-0.013714687,-0.006018356,0.0047418726
2005-08-04,-0.006480134,-0.001722343,-0.003887703,0.0006861418,0.0023563207,-0.006082995,0.000061,-0.002612055,-0.001389986,0.0015784881,0.0023163098,-0.003068684
2005-08-05,0.0273238791,0.002832073,-0.002260187,-0.002128482,0.0011083222,-0.003303431,0.000061,0.00082314,-0.000815717,-0.001089809,0.0042200636,-0.00369569
2005-08-08,0.0090515973,0.0098216487,-0.001168211,-0.01011019,-0.010212587,0.0041768959,0.000061,0.005381226,-0.003806745,-0.004270159,-0.004470226,-0.000324481
2005-08-09,0.0115063309,0.0122106559,-0.002643792,-0.022475739,-0.014118891,0.0097537401,0.000061,0.0076028811,-0.004271053,-0.018408436,-0.008920662,0.010173486
2005-08-10,0.0102203838,0.0053693265,-0.000870922,-0.008039879,-0.002936265,0.0048962433,0.000061,0.0051766731,-0.002843248,-0.009147312,-0.004941477,0.0040760451
2005-08-11,0.014337887,-0.000439203,-0.003089589,0.0051892375,0.0073911521,-0.003907788,0.000061,0.0032241095,-0.003642669,-0.0020502,0.0027961532,0.0004503945
2005-08-12,-0.017368384,-0.000190644,-0.01001595,0.0066052759,0.0042905152,-0.007819697,0.000061,0.002421558,-0.009334233,0.0076052468,0.0043753911,-0.003243871
2005-08-15,0.0254814393,0.0056504825,-0.005660676,-0.004170184,0.0003478543,0.0020136026,0.000061,0.004036741,-0.000011598,-0.002056083,0.0007800921,-0.002416528
2005-08-16,-0.004876378,0.0127265119,0.0033463702,-0.015943526,-0.01570599,0.009837876,0.000061,0.0105242411,0.0028500341,-0.016458619,-0.014489793,0.0121557415
2005-08-17,0.0134595803,0.0162658374,0.0030431506,-0.015575072,-0.014268961,0.0116358889,0.000061,0.013006429,0.0030603402,-0.015944646,-0.009546278,0.0096999121
2005-08-18,-0.032969633,-0.007354032,-0.002833051,0.0078987325,0.003861193,0.000578553,0.000061,-0.00205303,-0.002308488,0.0017264778,-0.00124719,0.0010027812
2005-08-19,0.0009467418,-0.005655185,-0.001463186,-0.000345225,-0.003104137,-0.0032516,0.000061,-0.005709063,-0.00169885,0.0029141728,0.0006867618,-0.00634191
2005-08-22,0.0082696566,0.0031340455,0.0048061138,-0.009435767,-0.004723931,-0.000721766,0.000061,-0.000652079,0.002872682,-0.007959449,-0.002412375,0.0009368959
2005-08-23,-0.011739167,-0.008283618,-0.004279247,0.0169601815,0.0122617049,-0.007980375,0.000061,-0.003271149,-0.004741093,0.0134679528,0.006002976,-0.001094878
2005-08-24,0.0093172726,0.0088447606,-0.001613107,-0.0098378,-0.005485838,0.004553026,0.000061,0.0085018093,-0.004046312,-0.009214246,-0.004871378,0.0053818926
2005-08-25,0.005025461,0.0183815976,-0.001400683,-0.022761183,-0.021756348,0.0165671609,0.000061,0.0155902557,-0.001603051,-0.023027237,-0.017859124,0.0165028235
2005-08-26,0.0006987544,0.012962402,0.0002707242,-0.017649067,-0.011415908,0.0093117375,0.000061,0.0100494152,-0.00080876,-0.0188865,-0.013751464,0.0110138364
2005-08-29,-0.010726365,0.0046336856,0.0024641113,-0.008766596,-0.006398683,0.0040808032,0.000061,0.0039004684,0.0059410993,-0.009402766,-0.007273739,0.0060790382
2005-08-30,-0.005143359,-0.010439002,0.0019264462,0.0195926804,0.006769497,-0.008022931,0.000061,-0.010631202,0.0033481804,0.019310701,0.0103175971,-0.01092716
2005-08-31,0.0170194006,0.0046628154,0.0079435788,-0.002267359,-0.003019454,0.0026803249,0.000061,0.001161889,0.0086362158,0.0014061802,0.0011724281,0.00015913
2005-09-01,0.0199676819,0.0081600984,0.0022743351,-0.015969935,-0.006126446,0.0039405918,0.000061,0.0045163552,0.0027957233,-0.012675936,-0.003278183,0.0033999488
2005-09-02,0.0053435084,0.0059966973,-0.002689918,-0.010693735,-0.00482227,0.0053277381,0.000061,0.0050991258,-0.00415471,-0.009289344,-0.006157324,0.005959532
2005-09-05,0.0096344413,0.0084111209,-0.003064628,-0.014106918,-0.015227393,0.0032276366,0.000061,0.005176018,-0.003956597,-0.009187457,-0.009679272,0.0053789469
2005-09-06,-0.019818665,-0.012510488,-0.003029149,0.014413083,0.0173976485,-0.010806492,0.000061,-0.009360089,-0.001486191,0.0099049175,0.0127449927,-0.00915307
2005-09-07,0.0220241431,0.0117764934,0.0045400207,-0.016379034,-0.006418049,0.0049636268,0.000061,0.0054370732,0.002386963,-0.008665028,-0.00394006,0.0025455847
2005-09-08,0.0015720455,-0.000274941,-0.002351358,-0.001686494,0.0020459045,-0.004292912,0.000061,-0.001246494,-0.001902218,-0.002214102,0.0046170634,-0.004449612
2005-09-09,-0.007907576,-0.001669263,-0.00061479,0.0050732866,0.0036299783,-0.000722141,0.000061,0.000874982,-0.003405993,0.0046251501,0.0001415572,-0.000468003
2005-09-12,0.0024160594,0.0060493216,-0.001002022,-0.010108137,-0.008226538,0.0053643346,0.000061,0.0044594935,-0.001679202,-0.011542382,-0.006806887,0.0051816543
2005-09-13,0.0193707896,0.0071845229,-0.000939291,-0.011191099,-0.007152001,0.0029752798,0.000061,0.0040591438,-0.001736749,-0.008735642,-0.005671485,0.0023899799
2005-09-14,0.008390885,0.0037467521,0.0026054285,-0.005439764,-0.003834875,-0.001848473,0.000061,0.0011366564,0.0024997338,-0.003832888,-0.000128214,-0.002377071
2005-09-15,0.0016788129,0.0044820483,-0.001428227,-0.003808722,-0.002348208,0.0005967857,0.000061,0.0036067377,-0.002445842,-0.002618833,-0.000979385,0.0006853338
2005-09-16,-0.001859609,0.0044756486,-0.001065826,-0.004942297,-0.003270669,0.0027025088,0.000061,0.0039473627,-0.002198203,-0.0051703,-0.004909076,0.0040367911
2005-09-19,0.0094441146,0.0119202799,0.0000925977,-0.014986986,-0.01074458,0.0077797349,0.000061,0.0078283449,-0.001400247,-0.011647139,-0.009577742,0.0067920274
2005-09-20,-0.008034373,0.0103091465,-0.005946691,-0.002769956,-0.001842136,0.0057174635,0.000061,0.0107431652,-0.007399571,-0.005550298,-0.008489124,0.009843152
2005-09-21,-0.017287624,-0.001635914,-0.005288894,0.0005018176,0.0005573149,-0.001363351,0.000061,-0.002896504,-0.006124042,0.0015282316,0.0004579587,-0.001921756
2005-09-22,-0.028418929,-0.021313802,-0.006994745,0.0331540141,0.0176077952,-0.011334864,0.000061,-0.015380085,-0.008149455,0.0305986188,0.0143837353,-0.011374883
2005-09-23,-0.010654664,-0.009030773,0.0057784975,0.0169433918,0.0127930227,-0.005564156,0.000061,-0.004990073,0.0038613986,0.0175728473,0.010371809,-0.00689959
2005-09-26,0.003993227,0.0026419669,0.0006710178,0.0032728901,0.0014360676,-0.004003031,0.000061,0.0002392927,0.0010156379,0.0070647294,0.0034613569,-0.004065998
2005-09-27,-0.017814756,-0.012065831,-0.004200258,0.0183390707,0.0079570842,-0.009440712,0.000061,-0.009375721,-0.004892307,0.0181204905,0.0066367202,-0.006588426
2005-09-28,-0.002316923,-0.00436583,0.000705221,0.0080783719,0.008378595,-0.00480695,0.000061,-0.001159829,0.0020067818,0.0086585298,0.0091362719,-0.005469053
2005-09-29,0.0176530391,0.0102217776,0.0035515653,-0.00825331,-0.008692221,0.0065339823,0.000061,0.0090203815,0.0031072458,-0.008496692,-0.007815993,0.0078214016
2005-09-30,-0.000842903,-0.007640283,0.0029933039,0.0084714377,0.0095523167,-0.006456403,0.000061,-0.007209154,0.0033612623,0.0083094273,0.0079815993,-0.006220201
2005-10-10,-0.013957567,-0.00772455,0.005972177,0.0125782336,0.0106333201,-0.006973134,0.000061,-0.006582302,0.0083437726,0.0109492029,0.0092414374,-0.007166568
2005-10-11,0.0192675789,0.0094616026,0.0005844081,-0.014163668,-0.015152337,0.0074096488,0.000061,0.0051035178,0.0000122398,-0.01083857,-0.010279363,0.005657809
2005-10-12,0.0072017552,0.0060404634,-0.00012387,-0.002229729,-0.006607488,0.0001540814,0.000061,0.0023490153,-0.000148343,-0.002138381,-0.000922427,-0.000360188
2005-10-13,-0.00695608,0.0014161563,-0.00473012,0.0040161284,0.0003545276,-0.001629265,0.000061,-0.000657559,-0.004240217,0.0048171078,0.0050862264,-0.003856839
2005-10-14,-0.012045943,0.0005279575,0.0002764828,0.0023953979,0.0016882334,-0.001034524,0.000061,-0.000721109,-0.000724737,0.0078047365,0.0041751918,-0.001674331
2005-10-17,-0.004484195,0.0095297708,-0.005883462,0.0036861719,-0.010999552,0.0015874427,0.000061,0.0056367857,-0.004694373,0.0077894977,-0.006398837,0.0049397094
2005-10-18,0.0114378008,0.0124547185,0.0003947346,-0.012128425,-0.006718558,0.0041294848,0.000061,0.0087259518,-0.000611993,-0.010616165,-0.005625037,0.0050027261
2005-10-19,-0.007165571,0.0016057114,0.0007068373,-0.003558005,-0.004593002,0.0043475511,0.000061,0.0051162432,0.0002181273,-0.005620273,-0.009186868,0.0032605658
2005-10-20,-0.001328984,-0.004515901,0.0034178104,0.0112789621,0.0104005583,-0.004209017,0.000061,-0.004421256,0.0037336846,0.0076930305,0.0089950578,-0.005792322
2005-10-21,0.0062378526,0.0056013792,0.004113934,-0.008669098,-0.008220141,0.0003977097,0.000061,0.0025232026,0.0037944268,-0.006117881,-0.003365743,0.0007926283
2005-10-24,0.0033593923,-0.00151765,-0.001420201,-0.004515986,-0.003823146,-0.001847375,0.000061,-0.002849201,-0.001720195,-0.003519057,0.0002967473,-0.002196549
2005-10-25,-0.019635545,-0.009020641,-0.004881042,0.010824719,0.0078050652,0.0017782407,0.000061,-0.00493554,-0.005624856,0.0079440257,0.0041633695,0.002747995
2005-10-26,-0.025564695,-0.008466739,-0.003695363,0.0137091531,0.0101132466,-0.005320693,0.000061,-0.004552391,-0.001896318,0.0069581719,0.0064938852,-0.006786015
2005-10-27,-0.004352887,-0.010710872,0.0006308869,0.0156646602,0.0146496345,-0.008409464,0.000061,-0.00770189,0.0013797239,0.0127597835,0.0119894006,-0.012012868
2005-10-28,-0.019842883,-0.022279181,-0.00344117,0.018901809,0.0153142862,-0.010170871,0.000061,-0.015330761,-0.003986715,0.0120962842,0.0078292512,-0.008759311
2005-10-31,0.0077954718,0.0009004737,-0.001773848,-0.005143151,0.0021392813,0.0014909603,0.000061,0.0050059947,-0.001719872,-0.009730948,-0.006041413,0.0066290098
2005-11-01,-0.005526412,-0.004979501,0.0021492427,-0.000337932,0.0016684473,0.002596649,0.000061,-0.003495881,0.002409837,-0.001983494,-0.000874631,0.004553536
2005-11-02,0.0169487966,0.0126214518,0.0023732967,-0.018396745,-0.013727081,0.0082401493,0.000061,0.0079547072,0.0024916182,-0.015049652,-0.00880198,0.0052592026
2005-11-03,-0.010097033,0.0005467356,0.0025295423,-0.001802545,0.0001583064,0.001434535,0.000061,0.0022369126,0.00241348,-0.005554631,-0.004327712,0.0016366352
2005-11-04,0.0056111996,0.0062756258,0.0007433547,-0.00714703,-0.00655042,0.0004314345,0.000061,0.0050099829,0.0012932293,-0.008594859,-0.003449648,0.0029244045
2005-11-07,0.0032952486,0.0111881544,-0.000169559,-0.012249905,-0.011880627,0.0057522525,0.000061,0.0071661641,-0.000546219,-0.009644434,-0.006034224,0.0037772457
2005-11-08,0.0064809986,0.0051149156,0.0013782839,-0.007408631,-0.003214694,0.0040598806,0.000061,0.0035355813,0.0002086061,-0.005778499,-0.001471043,0.0027451363
2005-11-09,-0.003427091,-0.00200281,-0.004311048,0.0061229761,0.0036171422,-0.007090805,0.000061,-0.00087052,-0.005026923,0.0077370148,0.0049799691,-0.004600936
2005-11-10,-0.024246838,-0.009861208,-0.004539391,0.0157111725,0.0074629301,-0.005906585,0.000061,-0.006084345,-0.004169739,0.0121936253,0.0038069673,-0.003293004
2005-11-11,0.0030435371,0.0036987237,0.0014630612,-0.010424511,-0.004425147,0.0023797052,0.000061,0.0030286207,0.0032366144,-0.011396408,-0.003579462,0.0024501351
2005-11-14,-0.000276984,0.0110796987,0.0017390241,-0.012619753,-0.00756293,0.0064754692,0.000061,0.0093889775,0.0018512461,-0.013871597,-0.007612685,0.0061526296
2005-11-15,-0.007683175,0.0027510116,0.007429968,-0.005100682,-0.003145727,0.0053310282,0.000061,0.004831725,0.0045792103,-0.008666287,-0.005970383,0.0045665379
2005-11-16,0.0077251548,0.0013011086,0.0066131187,-0.007932343,-0.001311163,0.0026395511,0.000061,0.0003560735,0.0048946507,-0.007961507,-0.001366748,0.0000929745
2005-11-17,-0.001057001,0.0009008869,-0.001307963,0.0016549762,0.0006043447,0.0041896817,0.000061,0.0019194979,-0.000712291,0.0018764499,-0.001557542,0.001863832
2005-11-18,0.0242139493,-0.000168626,-0.00217518,-0.005387102,0.0016501719,-0.008024473,0.000061,-0.001739653,-0.00155009,0.0002136607,0.0046264438,-0.004745395
2005-11-21,0.0030035477,0.0043835405,-0.000194022,-0.003711681,-0.002921117,-0.000376441,0.000061,0.0036392201,-0.000035782,-0.003225897,-0.001615855,0.0006209841
2005-11-22,-0.019339006,-0.006899115,-0.002276093,0.0131306347,0.0072940697,-0.007027593,0.000061,-0.004825067,-0.000948561,0.0106882197,0.0042404798,-0.003036419
2005-11-23,0.0080498538,0.001152814,0.0016420549,-0.001887871,-0.002108463,-0.001245099,0.000061,0.0012441178,0.0018598225,-0.001924658,-0.000585296,-0.000882591
2005-11-24,0.0047525625,-0.000511764,-0.001758045,-0.001140448,0.0001988027,0.0005164665,0.000061,0.0004005193,-0.001618813,-0.00259041,-0.002265885,0.0006301229
2005-11-25,0.0009860093,0.0012010518,0.0015335351,-0.000998436,-0.000278977,-0.000573883,0.000061,0.002767818,0.0015091739,-0.002818294,-0.001966882,-0.000142752
2005-11-28,-0.004167071,0.0021402211,-0.000402519,-0.002007502,-0.002346112,0.0032728084,0.000061,0.0026927811,-0.000640084,-0.001945164,-0.00311072,0.0030235815
2005-11-29,-0.014161911,-0.002958178,0.0015130119,0.005831746,0.0062323314,-0.004212385,0.000061,-0.003312318,0.0011206333,0.0082684382,0.005344524,-0.005285832
2005-11-30,0.0011057379,0.0023129641,0.0003161051,0.003117542,-0.00011153,0.0000643245,0.000061,0.0013643511,-0.000501298,0.0060961315,0.0038069308,-0.004453573
2005-12-01,-0.001331222,-0.00404977,0.0036395701,-0.000422177,0.0017954047,0.0010274192,0.000061,-0.003769934,0.0028189951,-0.00088662,0.00245848,-0.000749553
2005-12-02,-0.00845155,-0.013244136,0.0038704366,0.0093397729,0.008200307,-0.005439806,0.000061,-0.010940562,0.0034355792,0.0109226105,0.0078140901,-0.006166877
2005-12-05,-0.020204533,-0.018324284,0.0034465921,0.0109186076,0.0138411991,-0.007080785,0.000061,-0.012078896,0.0054069124,0.0081238076,0.0069867067,-0.006684398
2005-12-06,0.00540281,-0.000881407,0.0022723662,-0.004988502,0.0010194793,0.0027858479,0.000061,0.0013420165,0.0024056647,-0.004551016,-0.000839286,0.0013423052
2005-12-07,0.0103189419,0.0004746205,-0.000142248,0.0002032982,-0.001536887,-0.000717718,0.000061,0.0005765446,-0.000453007,-0.001821899,-0.003004648,0.0010340548
2005-12-08,-0.000115379,-0.004250701,0.004238747,0.0041767823,0.0051654034,-0.005024727,0.000061,-0.003489401,0.0032884739,0.0036495257,0.004264614,-0.003076965
2005-12-09,0.0165212066,0.0014613825,-0.004302598,-0.001795683,-0.000519663,-0.002033959,0.000061,-0.000444335,-0.004744063,-0.000051612,0.0026456445,-0.003151869
2005-12-12,0.0043082166,0.0061302309,0.0029765887,-0.005473495,-0.005772479,0.0032631057,0.000061,0.0043261165,0.0025588161,-0.005987578,-0.003761937,0.0028428353
2005-12-13,0.0005344727,0.0003613923,0.003684473,0.0012613544,0.0005140757,-0.000152986,0.000061,0.000893346,0.0020041707,0.0017324123,0.0000211561,0.0012773868
2005-12-14,0.0103551625,-0.000104159,-0.000249252,-0.001042584,-0.005383125,-0.005261306,0.000061,-0.00171117,-0.000289215,-0.001285862,-0.000246402,-0.002316127
2005-12-15,-0.003635921,-0.00542571,-0.000509664,0.0032333541,0.0039493671,-0.000320921,0.000061,-0.00374261,0.0006119921,0.0028167673,0.0035560394,-0.002590487
2005-12-16,0.0090318739,-0.002080956,-0.002220626,0.0023826848,-0.000111617,-0.001321791,0.000061,-0.003013772,-0.001885955,0.0021423281,0.000925447,-0.001178603
2005-12-19,0.0011758696,0.0021867392,0.0059186578,-0.001364906,0.002564493,-0.003556837,0.000061,0.0031128441,0.0042293057,-0.003808921,0.0001696796,-0.000783519
2005-12-20,0.0033553934,-0.002558055,-0.00334435,-0.001640438,-0.000087858,0.0008713849,0.000061,-0.001647961,-0.003628283,-0.002209024,-0.000232238,-0.000572068
2005-12-21,-0.006614393,-0.00661222,-0.003746468,0.0053324504,0.0059997748,-0.001455364,0.000061,-0.005801996,-0.003848903,0.005849181,0.0045503716,-0.003513736
2005-12-22,0.0069885356,-0.002618938,-0.002192086,0.0050864007,0.0028696115,-0.005435085,0.000061,-0.00206243,-0.000449488,0.0052311658,0.0050456207,-0.004506454
2005-12-23,0.0114579846,0.0019902986,-0.000541127,-0.001325194,-0.001563244,-0.000043163,0.000061,-0.000326686,-0.002015278,0.000061276,0.0007288269,-0.00142939
2005-12-26,0.0090656773,0.0002198113,0.0020638747,0.001082983,-0.001485614,-0.003287099,0.000061,-0.001368908,-0.000481756,0.0035620686,0.0017061186,-0.001591246
2005-12-27,-0.000534846,0.0012252627,0.0018045206,0.0015653024,-0.003084417,-0.002243179,0.000061,0.0004568807,0.0019368343,0.0034628579,-0.002024006,-0.000417462
2005-12-28,0.0025922045,0.0003424751,-0.001003094,0.0034509354,0.004198433,-0.001560567,0.000061,0.0005573327,-0.000717908,0.0029409427,0.0028812282,0.0007196307
2005-12-29,0.0164946071,-0.010291312,-0.003608788,0.0119440197,0.0153045301,-0.013406537,0.000061,-0.007793406,-0.003084497,0.0053443501,0.0125739375,-0.007789496
2005-12-30,-0.009829771,-0.003232963,0.0005232339,0.0000819938,-0.00005409,0.0002036879,0.000061,-0.004174859,-0.000805464,0.003292307,0.002601205,-0.00196691
2006-01-04,0.0160046757,-0.001517825,0.0001013819,0.0021573454,0.0039074275,-0.005463296,0.000061,-0.001679968,-0.000674931,0.0012231102,0.0008178804,-0.004666317
2006-01-05,0.0177577829,-0.004162675,-0.003183583,-0.007186105,0.00630648,-0.004620196,0.000061,-0.002559161,-0.000486312,-0.003835391,0.0054144609,-0.00343307
2006-01-06,0.0109822313,-0.002034663,-0.0031359,-0.00213186,0.0001556107,-0.002476358,0.000061,-0.002466414,-0.0016555,-0.002910704,0.0023129357,-0.0002179
2006-01-09,0.0103034362,0.0064902351,-0.001693253,-0.005952795,-0.006204437,0.0011342902,0.000061,0.0018675364,-0.002196729,0.0003532482,-0.00221351,0.0001531766
2006-01-10,0.0040635919,0.0036282396,0.0022177109,0.003275266,-0.000469118,-0.005069758,0.000061,0.0012597737,-0.000050826,0.0000982809,0.0001048331,-0.003187653
2006-01-11,-0.00508908,-0.005688691,0.0015423053,0.0054445828,-0.003225289,-0.0034437,0.000061,-0.006046196,0.0034923786,0.0042737225,0.0014481403,-0.003137886
2006-01-12,0.0169568969,0.0062391826,0.0005348949,-0.012950951,-0.013892747,0.0041860722,0.000061,-0.001008858,0.0006606992,-0.005834425,-0.005144776,-0.000940897
2006-01-13,-0.000762727,0.0088111265,0.0030722996,-0.011501468,-0.007477294,0.0040024489,0.000061,0.0043822741,0.0037276812,-0.006972444,-0.0019588,-0.001208598
2006-01-16,-0.017449791,0.0024536173,0.0002751505,0.0005811423,-0.003493511,0.0027169292,0.000061,0.0015151153,0.0002685751,0.0017834774,-0.003201969,0.0039274877
2006-01-17,0.0015549771,-0.000390653,0.0020391416,0.001341882,-0.00110683,0.0021424511,0.000061,0.0011355211,-0.001420911,0.000136148,-0.004406856,0.0070735391
2006-01-18,0.0221595207,-0.002233329,0.0006261803,-0.002261265,0.0000426355,0.001621073,0.000061,-0.004337791,0.0004273791,0.0001514481,0.0038101427,-0.003355832
2006-01-19,0.0101209687,-0.000728987,0.0078179501,0.0043526525,0.0020381926,0.0008348801,0.000061,-0.002857395,0.0040243628,0.0036117713,0.0014261038,-0.00315037
2006-01-20,0.0029664352,-0.005730792,-0.000792119,0.0079749466,0.0036246414,-0.006081394,0.000061,-0.008684871,0.0000404075,0.0082767327,0.0058331249,-0.008534619
2006-01-23,0.0053977572,-0.002063767,0.0047205654,-0.000299336,0.0019124907,-0.003817903,0.000061,-0.007749478,0.0060696712,0.0054323664,0.0067403498,-0.008918237
2006-01-24,0.0008721022,-0.009086914,-0.003947925,0.0076479074,0.0075308344,-0.00884311,0.000061,-0.008089817,-0.002227348,0.0061251088,0.0083211513,-0.005111232
2006-01-25,0.0047562311,-0.020785727,0.0037137154,0.0259540347,0.0154873472,-0.014962826,0.000061,-0.01639381,0.0029752171,0.0211809065,0.0125299917,-0.009457776
2006-02-06,0.0274349636,-0.001028435,0.0046945716,0.0052209791,0.0040522752,-0.010229398,0.000061,-0.001531195,0.0037319804,0.0037413708,0.0034872956,-0.003516175
2006-02-07,-0.000731796,0.0077243936,0.0014832944,-0.020584716,-0.004442682,0.0002773748,0.000061,0.0068540675,0.0047840899,-0.020856186,-0.005632983,0.0061263462
2006-02-08,0.0040201952,0.0061005929,0.0046594362,-0.021281819,-0.010770775,0.0110095194,0.000061,0.0058277102,0.0048606128,-0.016372251,-0.007645711,0.0054369484
2006-02-09,-0.01484638,0.0035647474,-0.000726841,-0.001475674,0.0001589449,-0.001552781,0.000061,0.0042249067,-0.000446549,-0.001186483,-0.001010007,0.0010858956
2006-02-10,0.0143316666,-0.002428046,-0.002866519,0.000336364,0.002884493,-0.006632363,0.000061,-0.003131671,-0.000215306,0.0012235989,0.0028362116,-0.004980814
2006-02-13,-0.001680372,-0.00080465,-0.003845642,-0.006684911,-0.004009089,-0.001782889,0.000061,-0.000115515,-0.000692188,-0.008894887,-0.00289736,0.002075218
2006-02-14,0.0094072939,-0.001099995,-0.003367969,0.0110011309,0.0003701579,-0.002115963,0.000061,-0.000141743,-0.0001202,0.0047690071,0.0002861719,0.0003510363
2006-02-15,0.0018887431,-0.002037439,0.0060891898,3.2389653E-6,0.0046429967,0.0008359882,0.000061,-0.000324706,0.0040586749,-0.002390014,0.0010842953,0.0001651327
2006-02-16,-0.028118354,-0.000585009,0.0028910477,0.0017864029,-0.000657538,0.0016622081,0.000061,0.002612366,0.0034548737,-0.004093072,-0.005567707,0.0027977166
2006-02-17,-0.003935197,-0.003917901,0.0063393884,0.0059750095,0.0060523092,-0.004941991,0.000061,0.0000715385,0.0051810604,-0.001667351,-0.000988359,0.0014684942
2006-02-20,-0.001832991,-0.004027138,0.0089048766,0.0046930277,0.0096698155,-0.003078729,0.000061,-0.000150902,0.007392472,-0.004845118,0.0037876235,-0.000335461
2006-02-21,0.0192494867,-0.002454211,-0.001779196,-0.001223498,-0.002092463,0.0002987503,0.000061,-0.003341006,-0.002790392,0.0019364608,-0.001379381,-0.002144279
2006-02-22,-0.000470741,0.0013740822,0.0017934026,-0.002529597,0.0000739704,0.0023249225,0.000061,0.0017481624,0.0025962344,-0.004056462,-0.001152796,0.0029384481
2006-02-23,0.0007677124,0.0025811706,0.0025088471,-0.00989541,-0.003276446,0.0061265396,0.000061,0.0046608854,0.0030526072,-0.010592346,-0.00634608,0.0068387512
2006-02-24,0.0094801138,-0.004364759,-0.0050409,0.0083397836,0.0054985301,-0.00227574,0.000061,-0.004692463,-0.003593677,0.0070737236,0.0071113319,-0.001064871
2006-02-27,-0.004583868,0.002698281,-0.000292723,-0.001413737,-0.00098389,0.0034339178,0.000061,0.0032589271,-0.000145882,-0.005921543,-0.003681618,0.0016664484
2006-02-28,0.0035808905,-0.001075714,-0.003529191,0.0010197641,-0.001601711,-0.002913291,0.000061,0.0003724581,-0.00323396,-0.001007543,-0.002468416,0.0011068762
2006-03-01,0.0075852834,0.0021982933,-0.003859487,-0.004191829,-0.007215348,-0.000963314,0.000061,0.0003146243,-0.001079806,-0.000220962,0.0010941403,-0.001285851
2006-03-02,-0.020008479,-0.002210306,0.0015427619,0.0034753698,0.0035224865,-0.001134217,0.000061,-0.000988057,0.0006857905,0.0009407202,0.0030390898,0.0007549461
2006-03-03,0.0033171319,-0.004595999,0.0013540894,0.002595455,0.0055037761,-0.002154688,0.000061,-0.001890229,0.0002470582,0.0023872662,0.0015911567,-0.000026676
2006-03-06,-0.003527807,0.0002752322,0.0092165979,0.0041955642,0.0048116672,0.0052537046,0.000061,0.0001019301,0.0086361099,0.0021599944,0.0024172793,-0.002906433
2006-03-07,-0.028945624,-0.002059938,-0.002544185,0.0008709943,0.0027116185,0.0007298962,0.000061,-0.000295664,-0.002347206,-0.000477793,0.0026883966,-0.001163716
2006-03-08,-0.00728161,0.0046519847,-0.002291959,-0.005758989,-0.009949306,0.0051526575,0.000061,0.0022120506,0.0003227533,0.0000944507,-0.002442613,0.0019665345
2006-03-09,-0.003494505,-0.003496124,0.0001999927,0.0064748699,0.0059630567,-0.002517873,0.000061,-0.000882689,-0.000848359,0.0036942184,0.0025610993,-0.000095525
2006-03-10,0.0046149669,-0.00291471,-0.002964249,0.0023410731,0.0062597637,-0.005306129,0.000061,-0.001160352,-0.002080356,0.0027256424,0.0044849245,-0.002772252
2006-03-13,0.0106291266,-0.003520991,0.0019534147,0.011344628,0.0072210042,-0.00942832,0.000061,-0.001876031,0.0005926555,0.0051311323,0.0064997733,-0.003409217
2006-03-14,0.0016202198,0.0003076811,-0.000390914,0.004071576,-0.001709893,0.0023172483,0.000061,0.0000684656,-0.000361715,0.0028438948,-0.00218009,-0.001105484
